Date,open,high,low,close,volume,spread,real_volume
2024-12-20 08:00:00,96637.2,97221.32,96264.04,97182.61,7129,2801,0
2024-12-20 09:00:00,97185.36,98116.06,97159.88,97671.73,7332,2801,0
2024-12-20 10:00:00,97673.73,97718.14,95108.71,95294.82,7813,2801,0
2024-12-20 11:00:00,95308.47,95570.78,94521.72,94616.15,7208,2801,0
2024-12-20 12:00:00,94604.6,94909.23,93799.2,94193.14,7773,2801,0
2024-12-20 13:00:00,94200.14,94478.26,92425.16,92569.23,8244,2799,0
2024-12-20 14:00:00,92535.7,94123.42,92073.77,93799.32,8116,2801,0
2024-12-20 15:00:00,93796.07,95691.24,93460.25,95072.08,7892,2801,0
2024-12-20 16:00:00,95032.72,96070.97,94609.73,95532.14,7653,2801,0
2024-12-20 17:00:00,95530.39,97508.51,95464.39,96856.93,7403,2801,0
2024-12-20 18:00:00,96849.12,97633.66,96209.46,96689.44,7545,2768,0
2024-12-20 19:00:00,96696.69,97344.44,96364.67,97170.06,7304,2801,0
2024-12-20 20:00:00,97168.42,97290.93,96548.63,96943.96,7145,2801,0
2024-12-20 21:00:00,96954.19,97714.13,96751.97,97074.98,7186,2801,0
2024-12-20 22:00:00,97079.49,97195.66,96299.09,96316.28,7358,2801,0
2024-12-20 23:00:00,96326.71,96596.94,95339.01,96533.74,6700,2801,0
2024-12-21 00:00:00,96538.82,96538.82,96538.82,96538.82,3,5997,0
2024-12-21 01:00:00,97285.36,97766.51,97193.42,97762.79,5669,2801,0
2024-12-21 02:00:00,97762.79,97771.29,97143.62,97472.54,7521,2801,0
2024-12-21 03:00:00,97480.79,97618.35,97133.07,97294.36,7535,2801,0
2024-12-21 04:00:00,97300.61,97595.26,97135.7,97351.78,6781,2801,0
2024-12-21 05:00:00,97357.53,97440.47,97193.29,97440.47,6328,2801,0
2024-12-21 06:00:00,97435.22,97580.18,97316.36,97515.95,5533,2801,0
2024-12-21 07:00:00,97505.25,98644.09,97466.95,98628.27,4946,2801,0
2024-12-21 08:00:00,98622.41,98777.14,98256.75,98667.41,7366,2801,0
2024-12-21 09:00:00,98670.41,99533.55,98427.4,98974.06,5601,2801,0
2024-12-21 10:00:00,98980.09,99134.37,98435.81,98633.76,5422,2520,0
2024-12-21 11:00:00,98633.01,98670.29,98250.47,98529.77,6929,2801,0
2024-12-21 12:00:00,98532.02,98642.47,97988.67,98078.56,6616,2801,0
2024-12-21 13:00:00,98078.19,98371.73,97733.66,98240.68,6520,2801,0
2024-12-21 14:00:00,98237.57,98266.13,97070.99,97116.88,7974,2801,0
2024-12-21 15:00:00,97114.38,97478.99,96349.17,97294.36,8907,2801,0
2024-12-21 16:00:00,97301.85,97739.27,97016.32,97050.9,8127,2801,0
2024-12-21 17:00:00,97044.15,97694.59,97009.16,97491.17,7783,2801,0
2024-12-21 18:00:00,97493.63,97700.67,96901.79,97246.94,9138,2801,0
2024-12-21 19:00:00,97246.94,97670.14,97017.65,97563.64,8509,2801,0
2024-12-21 20:00:00,97562.64,97694.4,97234.4,97374.78,7929,2801,0
2024-12-21 21:00:00,97378.11,97396.77,96747.57,97230.9,8255,2801,0
2024-12-21 22:00:00,97218.62,97994.38,97160.13,97414.2,7626,2801,0
2024-12-21 23:00:00,97415.95,97540.12,96489.88,96942.5,7052,2801,0
2024-12-22 00:00:00,96811.83,97334.5,96547.93,97079.38,3930,2801,0
2024-12-22 01:00:00,97047.68,97263.02,96827.74,97248.36,5871,2801,0
2024-12-22 02:00:00,97247.86,97395.37,96970.44,97163.73,7779,2801,0
2024-12-22 03:00:00,97162.0,97361.34,96652.04,96975.19,6967,2801,0
2024-12-22 04:00:00,96966.54,97182.18,96588.99,96651.65,7414,2801,0
2024-12-22 05:00:00,96655.83,97238.24,96466.06,96917.43,7930,2801,0
2024-12-22 06:00:00,96919.47,97015.51,95961.27,95969.8,6951,2801,0
2024-12-22 07:00:00,95983.17,96331.63,95810.48,96085.52,7390,2801,0
2024-12-22 08:00:00,96072.56,96672.64,96030.18,96660.78,5654,2801,0
2024-12-22 09:00:00,96660.78,96767.4,95971.88,96098.82,5983,2801,0
2024-12-22 10:00:00,96097.52,96607.22,96077.14,96445.53,6262,2801,0
2024-12-22 11:00:00,96449.28,97159.79,96228.25,96845.68,5641,2801,0
2024-12-22 12:00:00,96845.54,97265.62,96755.8,96907.7,5847,2801,0
2024-12-22 13:00:00,96907.72,97253.89,96877.91,97017.46,4628,2801,0
2024-12-22 14:00:00,97017.53,97206.46,96735.64,96894.63,6755,2801,0
2024-12-22 15:00:00,96898.91,97174.99,96754.98,96888.61,5512,2801,0
2024-12-22 16:00:00,96888.61,96982.03,95193.24,95244.24,8920,2801,0
2024-12-22 17:00:00,95244.42,95543.73,94987.18,95243.91,7576,2801,0
2024-12-22 18:00:00,95241.12,95764.54,95069.63,95600.61,7759,2801,0
2024-12-22 19:00:00,95611.18,95763.78,95356.68,95521.16,5529,2801,0
2024-12-22 20:00:00,95521.41,96373.07,95276.78,95834.56,5823,2801,0
2024-12-22 21:00:00,95852.7,96050.68,94521.96,94681.08,7377,2801,0
2024-12-22 22:00:00,94681.08,95484.91,94227.78,95453.74,8817,2801,0
2024-12-22 23:00:00,95454.14,95611.57,94938.5,95052.7,8858,2801,0
2024-12-23 00:00:00,95033.84,95507.62,94111.31,95427.22,6541,2801,0
2024-12-23 01:00:00,95427.18,95688.43,94900.58,95073.01,8262,2801,0
2024-12-23 02:00:00,95073.15,95303.18,94208.17,94264.66,8471,2801,0
2024-12-23 03:00:00,94264.87,94982.83,93588.73,94335.96,8344,2801,0
2024-12-23 04:00:00,94334.86,94646.25,93547.98,94582.74,8479,2801,0
2024-12-23 05:00:00,94585.79,95925.05,94462.35,95896.26,6926,2801,0
2024-12-23 06:00:00,95894.46,96431.58,95514.13,95724.09,6150,2801,0
2024-12-23 07:00:00,95725.09,95877.23,95218.62,95518.38,5326,2801,0
2024-12-23 08:00:00,95506.29,95563.36,94602.57,94730.7,6716,2801,0
2024-12-23 09:00:00,94733.95,95486.66,94730.51,95297.05,5444,2801,0
2024-12-23 10:00:00,95296.09,95468.33,94918.99,95401.49,5506,2801,0
2024-12-23 11:00:00,95408.74,96068.02,95390.97,95924.84,5604,2801,0
2024-12-23 12:00:00,95922.08,96337.25,95845.36,96277.01,5533,2801,0
2024-12-23 13:00:00,96280.26,96443.39,95705.91,95801.84,5881,2801,0
2024-12-23 14:00:00,95810.31,96326.28,95728.75,96192.45,5667,2801,0
2024-12-23 15:00:00,96179.22,96259.76,94697.69,94796.85,6895,2801,0
2024-12-23 16:00:00,94809.82,95498.11,93551.3,94222.98,7425,2801,0
2024-12-23 17:00:00,94223.52,94290.93,92938.54,93077.64,7842,2801,0
2024-12-23 18:00:00,93098.9,94122.25,92747.29,93819.13,7675,2801,0
2024-12-23 19:00:00,93819.09,93994.19,93080.14,93243.78,7306,2801,0
2024-12-23 20:00:00,93239.53,93633.29,92524.42,92603.58,6970,2801,0
2024-12-23 21:00:00,92610.85,93565.96,92569.48,92888.1,6819,2801,0
2024-12-23 22:00:00,92879.49,93337.19,92306.47,93000.79,7537,2801,0
2024-12-23 23:00:00,93001.85,94138.9,92997.82,93901.1,7205,2801,0
2024-12-24 00:00:00,93800.26,95042.77,93622.68,95041.49,4412,2801,0
2024-12-24 01:00:00,95045.6,95366.02,94529.42,94753.72,5929,2801,0
2024-12-24 02:00:00,94756.22,94756.22,93974.79,94407.53,5992,2801,0
2024-12-24 03:00:00,94412.78,94530.7,93876.24,93978.54,5346,2801,0
